"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Madhya Pradesh","Hoshangabad","2024-03-25","2024","03","7.417615919","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2024-03-26","2024","03","7.4078624516","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2024-03-27","2024","03","7.3980183584","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2024-03-28","2024","03","7.3901023493","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2024-03-31","2024","03","7.4442290698","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2024-03-29","2024","03","7.3821441069","NRSC VIC MODEL"
"Madhya Pradesh","Hoshangabad","2024-03-30","2024","03","7.4256951012","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-01","2024","03","21.1204579405","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-02","2024","03","21.6183623848","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-03","2024","03","21.5611233182","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-04","2024","03","21.498153359","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-05","2024","03","21.4873737674","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-06","2024","03","21.4246667568","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-07","2024","03","21.3566080995","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-08","2024","03","21.2983732658","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-09","2024","03","21.2306203054","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-10","2024","03","21.1702347228","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-11","2024","03","21.1036815985","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-12","2024","03","21.0410153769","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-14","2024","03","20.9156579193","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-15","2024","03","20.8556870445","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-13","2024","03","20.9783152958","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-17","2024","03","14.0957797327","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-16","2024","03","20.7942692806","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-18","2024","03","14.0556454322","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-19","2024","03","14.0123994317","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-20","2024","03","13.970825552","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-21","2024","03","13.9281984377","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-22","2024","03","13.9836770697","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-23","2024","03","13.8475586422","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-24","2024","03","13.797269142","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-25","2024","03","13.7541657897","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-26","2024","03","13.7087051206","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-27","2024","03","13.6600745597","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-28","2024","03","13.6140036183","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-31","2024","03","13.5493975631","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-29","2024","03","13.5734312084","NRSC VIC MODEL"
"Madhya Pradesh","Indore","2024-03-30","2024","03","13.5972912625","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-01","2024","03","20.5662251283","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-02","2024","03","20.4359830604","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-03","2024","03","21.7549398975","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-04","2024","03","21.5018596884","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-05","2024","03","21.2225254318","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-06","2024","03","20.9588881894","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-07","2024","03","20.7194699991","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-08","2024","03","20.5030218061","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-09","2024","03","20.3902555289","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-10","2024","03","20.167977574","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-11","2024","03","19.9788910427","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-12","2024","03","19.8890558445","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-14","2024","03","19.5389108977","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-15","2024","03","19.4114899058","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-13","2024","03","19.6755294752","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-17","2024","03","19.1838004125","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-16","2024","03","19.2935180694","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-18","2024","03","19.1745683071","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-19","2024","03","19.162496696","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-20","2024","03","19.1187388598","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-22","2024","03","19.0037397532","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-21","2024","03","19.0253665631","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-23","2024","03","18.8661771656","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-24","2024","03","18.7412457872","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-25","2024","03","18.655847372","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-26","2024","03","18.5737681784","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-27","2024","03","18.5011137606","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-28","2024","03","18.4239780029","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-29","2024","03","18.3530951399","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-30","2024","03","19.2894081564","NRSC VIC MODEL"
"Madhya Pradesh","Jabalpur","2024-03-31","2024","03","19.2700106133","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-01","2024","03","14.9527408306","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-02","2024","03","14.9607597893","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-03","2024","03","15.3389450801","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-04","2024","03","15.2683508421","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-05","2024","03","15.1899806473","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-06","2024","03","15.1188817936","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-07","2024","03","15.0456214542","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-08","2024","03","14.9798961196","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-09","2024","03","14.9162870356","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-10","2024","03","14.8473181122","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-11","2024","03","14.7794151851","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-12","2024","03","14.713505875","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-14","2024","03","14.5892930693","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-15","2024","03","14.5277847217","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-13","2024","03","14.6516686961","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-17","2024","03","12.5451939877","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-16","2024","03","14.468565912","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-18","2024","03","12.493939143","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-19","2024","03","12.451061261","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-20","2024","03","12.4127250247","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-21","2024","03","12.3729003257","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-22","2024","03","12.3824068868","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-23","2024","03","12.2931711776","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-24","2024","03","12.2588241372","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-25","2024","03","12.228802702","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-26","2024","03","12.1961992435","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-27","2024","03","12.1550674515","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-28","2024","03","12.1228635039","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-31","2024","03","12.0351996873","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-29","2024","03","12.0893412526","NRSC VIC MODEL"
"Madhya Pradesh","Jhabua","2024-03-30","2024","03","12.06425136","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-01","2024","03","16.0215528058","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-02","2024","03","15.9885762811","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-03","2024","03","16.9953605976","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-04","2024","03","17.3057305579","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-05","2024","03","17.1360002517","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-06","2024","03","16.9754852453","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-07","2024","03","16.8226104128","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-08","2024","03","16.6832730795","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-09","2024","03","16.65820758","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-10","2024","03","16.4538599263","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-11","2024","03","16.3032552237","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-12","2024","03","16.2309066177","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-13","2024","03","16.0737456044","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-14","2024","03","15.9674419252","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-15","2024","03","15.8671820629","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-16","2024","03","15.7735742497","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-17","2024","03","15.6858480741","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-18","2024","03","15.6101884355","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-19","2024","03","15.5563059682","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-20","2024","03","15.4641768789","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-21","2024","03","15.3809297521","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-22","2024","03","15.3604210035","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-23","2024","03","15.2713111245","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-24","2024","03","15.1522243791","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-25","2024","03","15.0764976472","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-26","2024","03","15.0014544027","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-27","2024","03","14.9323148741","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-28","2024","03","14.859629387","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-29","2024","03","14.7794863479","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-30","2024","03","14.8691935804","NRSC VIC MODEL"
"Madhya Pradesh","Katni","2024-03-31","2024","03","15.2609608124","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-01","2024","03","23.5288748623","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-02","2024","03","23.9692458147","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-03","2024","03","23.8503546433","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-04","2024","03","23.7421586943","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-05","2024","03","23.6380902673","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-06","2024","03","23.5333143292","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-07","2024","03","23.4326587417","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-08","2024","03","23.3389578365","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-09","2024","03","23.2441576293","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-10","2024","03","23.151680449","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-11","2024","03","23.0626691883","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-13","2024","03","22.8970846033","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-14","2024","03","22.8132269665","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-15","2024","03","22.7279902399","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-12","2024","03","22.9808292727","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-16","2024","03","22.6459333831","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-17","2024","03","16.3361987078","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-18","2024","03","16.2736908439","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-19","2024","03","16.2133837317","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-20","2024","03","16.1500527171","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-21","2024","03","16.0897375391","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-22","2024","03","16.0495401083","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-23","2024","03","15.9681328292","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-24","2024","03","15.9044705771","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-25","2024","03","15.8426049843","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-26","2024","03","15.7780270557","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-27","2024","03","15.7144551914","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-28","2024","03","15.6530802344","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-29","2024","03","15.6060557435","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-30","2024","03","15.6462910768","NRSC VIC MODEL"
"Madhya Pradesh","Khargone","2024-03-31","2024","03","15.8142099487","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-01","2024","03","16.5595623259","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-02","2024","03","16.5148479823","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-03","2024","03","17.3733195024","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-04","2024","03","17.8153218983","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-05","2024","03","17.5961146317","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-06","2024","03","17.3929165648","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-07","2024","03","17.7370510926","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-08","2024","03","17.5271930029","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-09","2024","03","17.4948993478","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-10","2024","03","17.2776943093","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-11","2024","03","17.0380858176","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-12","2024","03","17.3430856514","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-14","2024","03","16.5496669513","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-15","2024","03","16.4158503203","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-13","2024","03","16.7673592201","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-17","2024","03","7.3268566209","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-16","2024","03","16.2894615404","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-18","2024","03","7.6756362169","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-19","2024","03","7.9760010746","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-20","2024","03","8.003619806","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-21","2024","03","7.9112399247","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-22","2024","03","7.8974815806","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-23","2024","03","7.7992361722","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-24","2024","03","7.6607701257","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-25","2024","03","7.5885908402","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-26","2024","03","7.519739078","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-27","2024","03","7.4563783812","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-28","2024","03","7.397351366","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-31","2024","03","7.3971076212","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-29","2024","03","7.3429333323","NRSC VIC MODEL"
"Madhya Pradesh","Mandla","2024-03-30","2024","03","7.3546247905","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-01","2024","03","20.2767832512","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-02","2024","03","20.2830254237","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-03","2024","03","20.2840565097","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-04","2024","03","20.2309555162","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-05","2024","03","20.1720655693","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-06","2024","03","20.1838625867","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-07","2024","03","20.1281874444","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-08","2024","03","20.0697320704","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-09","2024","03","20.110459041","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-10","2024","03","20.0385794932","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-11","2024","03","19.9705195439","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-12","2024","03","19.9061345205","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-13","2024","03","19.8422034336","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-14","2024","03","19.7846050392","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-15","2024","03","19.7225300989","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-16","2024","03","19.6652562126","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-17","2024","03","19.6202538343","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-18","2024","03","19.5845345735","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-19","2024","03","19.5471078486","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-20","2024","03","19.5392501143","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-21","2024","03","19.5022019178","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-22","2024","03","19.5367671097","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-23","2024","03","19.3951139124","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-24","2024","03","19.3907307504","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-25","2024","03","19.324563912","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-26","2024","03","19.2971899631","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-27","2024","03","19.2345429388","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-28","2024","03","19.1783301092","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-29","2024","03","19.130710965","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-30","2024","03","19.0865779148","NRSC VIC MODEL"
"Madhya Pradesh","Mandsaur","2024-03-31","2024","03","19.0401287","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-01","2024","03","16.576839107","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-02","2024","03","18.5441970272","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-03","2024","03","20.77626271","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-04","2024","03","20.254030938","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-05","2024","03","19.8403863624","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-06","2024","03","19.4792472563","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-07","2024","03","19.1360732911","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-08","2024","03","18.825499712","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-09","2024","03","18.5280983535","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-10","2024","03","18.242043348","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-11","2024","03","17.9738761444","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-13","2024","03","17.4814526286","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-14","2024","03","17.2602757059","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-15","2024","03","17.0603577188","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-12","2024","03","17.7179569262","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-16","2024","03","16.8660236153","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-17","2024","03","0.5758353729","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-18","2024","03","0.569633675","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-19","2024","03","0.5642690169","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-20","2024","03","0.5612127784","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-21","2024","03","0.5565209253","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-22","2024","03","0.5514319004","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-23","2024","03","0.5482490575","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-24","2024","03","0.5407073483","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-25","2024","03","0.5352280272","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-26","2024","03","0.5299823529","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-27","2024","03","0.5250670965","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-28","2024","03","0.5203456076","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-29","2024","03","0.5157963044","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-30","2024","03","0.5156879019","NRSC VIC MODEL"
"Madhya Pradesh","Morena","2024-03-31","2024","03","0.5101912972","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-01","2024","03","22.0249076293","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-02","2024","03","22.6743504517","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-03","2024","03","22.7623663192","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-04","2024","03","22.6064549685","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-05","2024","03","22.4446830115","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-06","2024","03","22.2942837726","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-07","2024","03","22.1549880324","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-08","2024","03","22.0224128686","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-09","2024","03","22.0795315618","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-10","2024","03","21.8133865284","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-11","2024","03","21.6926099922","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-12","2024","03","21.6631821851","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-13","2024","03","21.4993946776","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-14","2024","03","21.4120145335","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-15","2024","03","21.3285333576","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-16","2024","03","21.2471105103","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-18","2024","03","21.2285744148","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-17","2024","03","21.0434368899","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-19","2024","03","21.2781205663","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-20","2024","03","21.2160925679","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-22","2024","03","21.1891283313","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-21","2024","03","21.1373032457","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-23","2024","03","21.0374506233","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-24","2024","03","20.8977981999","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-25","2024","03","20.8219767578","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-26","2024","03","20.7508088432","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-27","2024","03","20.6799879784","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-28","2024","03","20.6078605677","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-29","2024","03","20.5335503887","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-30","2024","03","21.065626316","NRSC VIC MODEL"
"Madhya Pradesh","Narsinghpur","2024-03-31","2024","03","21.1505073053","NRSC VIC MODEL"
"Madhya Pradesh","Neemuch","2024-03-01","2024","03","14.2772205109","NRSC VIC MODEL"
